postal_code,address,category_name,city,latitude,longitude,neighborhood,permanently_closed,phone,state,temporarily_closed,title,total_score,website
48507,"6070 Fenton Rd, Flint, MI 48507",Consignment shop,Flint,42.9427747,-83.6927496,6070 Fenton Rd,FALSE,(810) 391-2895,Michigan,FALSE,Gotta Have It Consignments (Grand Blanc),4.2,http://gottahaveitconsignments.com/
48438,"8175 S State Rd, Goodrich, MI 48438",Non-profit organization,Goodrich,42.9137891,-83.5007763,8175 S State Rd,FALSE,(810) 636-9292,Michigan,FALSE,Goodwill Industries,4.2,http://www.goodwill.org/
48462,"1888 S Ortonville Rd, Ortonville, MI 48462",Consignment shop,Ortonville,42.824051,-83.4422068,1888 S Ortonville Rd,FALSE,(248) 627-1400,Michigan,FALSE,Second Thoughts,5,
48386,"10727 Highland Rd, White Lake, MI 48386",Clothing store,White Lake,42.649168,-83.4974064,10727 Highland Rd,FALSE,(248) 872-4417,Michigan,FALSE,Rugrat Resale,4.8,
48377,"43626 W Oaks Dr, Novi, MI 48377",Used clothing store,Novi,42.4922097,-83.4812605,43626 W Oaks Dr,FALSE,(269) 249-4472,Michigan,FALSE,Plato's Closet Novi,4.1,https://www.platoscloset.com/locations/novi-mi
48346,"6555 Sashabaw Rd, City of the Village of Clarkston, MI 48346",Thrift store,City of the Village of Clarkston,42.732851,-83.381439,6555 Sashabaw Rd,FALSE,(248) 625-6213,Michigan,FALSE,The Salvation Army Family Store & Donation Center,4.1,https://satruck.org/
48167,"154 Mary Alexander Ct, Northville, MI 48167",Consignment shop,Northville,42.4305576,-83.4814979,154 Mary Alexander Ct,FALSE,(248) 773-7591,Michigan,FALSE,Nest To Nest,4.6,
48178,"138 E Liberty St, South Lyon, MI 48178",Consignment shop,South Lyon,42.4595055,-83.6504077,138 E Liberty St,FALSE,(248) 722-0322,Michigan,FALSE,Home Town Consignments,5,https://www.facebook.com/HomeTownConsignmentsLLC/
48170,"445 W Ann Arbor Trail, Plymouth, MI 48170",Consignment shop,Plymouth,42.3690373,-83.4655765,445 W Ann Arbor Trail,FALSE,(734) 737-9133,Michigan,FALSE,Second Time Around,4.6,
48116,"Below the White Dress Shop, 209 W Main St Suite 105, Brighton, MI 48116",Second hand store,Brighton,42.5292778,-83.782106,"Below the White Dress Shop, 209 W Main St Suite 105",FALSE,(810) 224-1486,Michigan,FALSE,Grace & Whimsy Sustainable Resale,5,http://gracewhimsy.com/
48178,"570 N Lafayette St, South Lyon, MI 48178",Thrift store,South Lyon,42.4659795,-83.6499922,570 N Lafayette St,FALSE,(248) 446-2491,Michigan,FALSE,The Salvation Army Family Store & Donation Center,4.2,https://satruck.org/
48423,"1041 Irish Rd, Davison, MI 48423",Donations center,Davison,43.0206073,-83.5563987,1041 Irish Rd,FALSE,,Michigan,FALSE,Goodwill Donation Center,5,
48415,"12156 S Beyer Rd Section, Beyer Rd, Birch Run, MI 48415",Clothing store,Birch Run,43.2471164,-83.7788224,"12156 S Beyer Rd Section, Beyer Rd",FALSE,(989) 220-5723,MI,FALSE,Rewind,3,http://instagram.com/RewindMI
48746,"9385 State Rd, Millington, MI 48746",Antique store,Millington,43.255301,-83.5288833,9385 State Rd,FALSE,(989) 871-1246,Michigan,FALSE,The Hall Closet,4.8,https://the-hall-closet.business.site/?utm_source=gmb&utm_medium=referral
48506,"4127 Crosby Rd, Flint, MI 48506",Used computer store,Flint,43.0695742,-83.6314968,4127 Crosby Rd,FALSE,(810) 240-0042,Michigan,FALSE,Computer Savers,4,
48529,"3085 Dort Hwy, Burton, MI 48529",Pawn shop,Burton,42.9871306,-83.6528277,3085 Dort Hwy,FALSE,(810) 391-2359,Michigan,FALSE,All American Pawn & Jewelry,3.6,https://all-american-pawn-jewelry.business.site/
48746,"7693 Vassar Rd, Millington, MI 48746",Used auto parts store,Millington,43.3026517,-83.5830429,7693 Vassar Rd,FALSE,(989) 871-4000,Michigan,FALSE,R G Barnum Auto Salvage Inc,4.7,http://www.automotiverecyclers.org/member-list/r-g-barnum-auto-salvage/
48433,"1510 E Pierson Rd, Flushing, MI 48433",Auto parts store,Flushing,43.0590749,-83.8171369,1510 E Pierson Rd,FALSE,(810) 605-5477,Michigan,FALSE,LaFontaine Ford Lincoln Parts Store,4,https://www.lafontaineford.com/parts/?utm_source=google&utm_medium=organic&utm_campaign=gmb
48507,"4202 Dort Hwy, Flint, MI 48507",Appliance store,Flint,42.9852884,-83.6542968,4202 Dort Hwy,FALSE,(810) 695-5323,Michigan,FALSE,CRC Appliance Sales,3.9,http://crcfix.com/
48505,"6025 Dort Hwy, Flint, MI 48505",Used auto parts store,Flint,43.0678307,-83.6742911,6025 Dort Hwy,FALSE,(810) 787-0142,Michigan,FALSE,RPM Wholesale Car Parts,3.7,http://www.rpmcarparts.com/
48507,"3070 Miller Rd, Flint, MI 48507",Pawn shop,Flint,42.9918119,-83.7351183,3070 Miller Rd,FALSE,(810) 234-8800,Michigan,FALSE,MEGA PAWN 4,4.8,http://www.megapawnstores.com/
48502,"1201 Saginaw St, Flint, MI 48502",Pawn shop,Flint,43.009849,-83.684748,1201 Saginaw St,FALSE,(810) 234-9362,Michigan,FALSE,Music Man Pawn Shop,4.1,
48420,"1175 W Vienna Rd, Clio, MI 48420",Appliance repair service,Clio,43.1773709,-83.7015651,1175 W Vienna Rd,FALSE,(810) 687-8612,Michigan,FALSE,Mid Michigan Laundry Equipment Services,,
48529,"g4277 Saginaw St, Burton, MI 48529",Pawn shop,Burton,42.9668121,-83.671392,g4277 Saginaw St,FALSE,(810) 629-9800,Michigan,FALSE,Cash Usa Pawnbroker,,https://www.facebook.com/CASH-USA-Pawnbrokers-203208846383637/
48415,"11661 S Beyer Rd, Birch Run, MI 48415",Auto parts store,Birch Run,43.2545246,-83.781401,11661 S Beyer Rd,FALSE,(989) 244-4513,Michigan,FALSE,LaFontaine Ford of Birch Run Parts Store,4.2,https://www.lafontainefordbirchrun.com/parts/?utm_source=google&utm_medium=organic&utm_campaign=gmb
48507,"3192 Linden Rd, Flint, MI 48507",Video game store,Flint,42.983753,-83.77376,3192 Linden Rd,FALSE,(810) 732-5899,Michigan,FALSE,Disc Replay Flint,4.4,http://www.discreplay.com/flint
48505,"5269 Saginaw St, Flint, MI 48505",Used tire shop,Flint,43.0830959,-83.6946481,5269 Saginaw St,FALSE,(810) 877-6992,Michigan,FALSE,Larry D Tire,4.2,https://larry-d-tire.business.site/?utm_source=gmb&utm_medium=referral
48506,"4043 Dort Hwy, Flint, MI 48506",Used tire shop,Flint,43.0515147,-83.6647918,4043 Dort Hwy,FALSE,(810) 877-6307,Michigan,FALSE,M.A. AUTO,4.5,https://ma-auto.business.site/
48505,"5901 Dort Hwy, Flint, MI 48505",Used auto parts store,Flint,43.066626,-83.674319,5901 Dort Hwy,FALSE,(810) 787-1166,Michigan,FALSE,Flint Auto Salvage,3.3,
48505,"G5172 Saginaw St, Flint, MI 48505",Pawn shop,Flint,43.0803678,-83.6935747,G5172 Saginaw St,FALSE,(810) 785-9210,Michigan,FALSE,Dave's Pawn Shop,4.8,https://www.ebay.com/sch/davespawnshopest1980/m.html?_nkw=&_armrs=1&_ipg=&_from=
48505,"G5282 Saginaw St, Flint, MI 48505",Pawn shop,Flint,43.083541,-83.6937715,G5282 Saginaw St,FALSE,(810) 787-6291,Michigan,FALSE,american pawn llc,4.5,https://american-pawn-llc.business.site/?utm_source=gmb&utm_medium=referral
48734,"925 S Main St D7, Frankenmuth, MI 48734",Used book store,Frankenmuth,43.3232676,-83.7387619,925 S Main St D7,FALSE,(989) 652-2900,Michigan,FALSE,Charlin's Book Nook,4.4,http://www.charlinsbooknook.com/
48604,"2936 Tittabawassee Rd, Saginaw, MI 48604",Children's clothing store,Saginaw,43.4829448,-83.973803,2936 Tittabawassee Rd,FALSE,(989) 791-0029,Michigan,FALSE,Once Upon A Child Saginaw,4.3,https://www.onceuponachild.com/locations/saginaw-mi
48507,"1187 Bristol Rd, Flint, MI 48507",Used office furniture store,Flint,42.9735245,-83.6998294,1187 Bristol Rd,FALSE,,Michigan,FALSE,Smart Office Systems,,
48507,"3119 S Dort Hwy, Flint, MI 48507",Pawn shop,Flint,42.9938205,-83.653125,3119 S Dort Hwy,FALSE,(810) 742-9400,Michigan,FALSE,National Pawnbrokers Outlet of Flint,3.2,http://national-pawnbrokers.com/
48506,"2033 N Dort Hwy, Flint, MI 48506",Office furniture store,Flint,43.0343063,-83.6558351,2033 N Dort Hwy,FALSE,(810) 232-4447,Michigan,FALSE,Office Products Outlet,5,https://officeproductsoutlet.business.site/?utm_source=gmb&utm_medium=referral
48438,"8331 S State Rd, Goodrich, MI 48438",Used book store,Goodrich,42.9093892,-83.5009879,8331 S State Rd,FALSE,(810) 347-4240,Michigan,FALSE,Cottage Used Books,4.8,http://www.cottageusedbooks.com/
48507,"G4050 Fenton Rd, Flint, MI 48507",Comic book store,Flint,42.9726633,-83.6932462,G4050 Fenton Rd,FALSE,(810) 238-7221,Michigan,FALSE,Comic Relief,4.2,http://www.comicreliefonline.com/
48437,"7433 N Genesee Rd, Genesee, MI 48437",Consignment shop,Genesee,43.117565,-83.6186489,7433 N Genesee Rd,FALSE,,Michigan,TRUE,Repeat Boutique Resale Shop,,http://facebook.com/RepeatBoutique48437
48506,"2412 Davison Rd, Flint, MI 48506",Pawn shop,Flint,43.0328095,-83.6590436,2412 Davison Rd,FALSE,(810) 233-9970,Michigan,FALSE,Wholesale 4U,4.4,https://www.facebook.com/Wholesale-4-U-1222446204447875
48507,"5378 Fenton Rd, Flint, MI 48507",Non-profit organization,Flint,42.9491506,-83.6928971,5378 Fenton Rd,FALSE,(810) 820-3533,Michigan,FALSE,"Freedom Work Opportunities, Inc.",5,http://www.freedomwork.org/
48504,"G1179 N Ballenger Hwy, Flint, MI 48504",Clothing store,Flint,43.0219159,-83.733448,G1179 N Ballenger Hwy,FALSE,(810) 237-1387,Michigan,FALSE,Classy Fashions,,
48723,"160 N State St, Caro, MI 48723",Thrift store,Caro,43.48917,-83.3956375,160 N State St,FALSE,(989) 325-1235,Michigan,FALSE,Kids Closet Resale Store (More Than Just Kids Stuff),4.9,https://bfoley03.wixsite.com/kidscloset?fbclid=IwAR0owjoXyvg-EmIPCflrFcl8DnUk8j-M0HDRxmypx39cTCkYSXU6BNLcBz0
48461,"6727 Saginaw St, North Branch, MI 48461",Social services organization,North Branch,43.2287676,-83.1947402,6727 Saginaw St,FALSE,(810) 688-2920,Michigan,FALSE,Thrift Shop of North Branch,4.5,http://thrift-branch.jany.io/
48423,"5441 N Irish Rd, Davison, MI 48423",Antique store,Davison,43.0896765,-83.5581753,5441 N Irish Rd,FALSE,(810) 813-5772,Michigan,FALSE,Memories & More Antiques,3.3,http://facebook.com/memoriesandmoredavison
48362,"27 S Broadway St, Lake Orion, MI 48362",Consignment shop,Lake Orion,42.7842875,-83.2395189,27 S Broadway St,FALSE,(248) 693-8900,Michigan,FALSE,Twice Blessed Consignment,4.3,http://www.twiceblessedconsign.com/
48744,"6141 Fulton St, Mayville, MI 48744",Discount store,Mayville,43.334461,-83.3522468,6141 Fulton St,FALSE,,Michigan,FALSE,The Suburb Cupboard,,https://the-suburb-cupboard.ueniweb.com/?utm_campaign=gmb
48446,"286 W Nepessing St, Lapeer, MI 48446",Consignment shop,Lapeer,43.0544983,-83.3113372,286 W Nepessing St,FALSE,(810) 245-7272,Michigan,FALSE,New To You Consignment,4.6,
48532,"G3471 Beecher Rd, Flint, MI 48532",Used appliance store,Flint,43.0169556,-83.7504331,G3471 Beecher Rd,FALSE,(810) 715-9286,Michigan,FALSE,A & S Resale,3.3,http://www.facebook.com/asresaleflint
48420,"12037 N Saginaw Rd #2, Clio, MI 48420",Used furniture store,Clio,43.1785066,-83.7157339,12037 N Saginaw Rd #2,FALSE,(810) 686-7230,Michigan,FALSE,Eastside Used Furniture,4.3,
48504,"4130 Clio Rd, Flint, MI 48504",Used furniture store,Flint,43.0522473,-83.7322911,4130 Clio Rd,FALSE,(810) 410-4730,Michigan,FALSE,Joys New & Used Furniture,4.3,https://joysusedfurniture.com/
48415,"11900 Gera Rd, Birch Run, MI 48415",Antique store,Birch Run,43.2514812,-83.7359766,11900 Gera Rd,FALSE,(989) 244-6440,Michigan,FALSE,Thrifty Treasures Antiques & More,4.6,https://stores.myresaleweb.com/thrifty-treasures
48461,"5830 N Lapeer Rd Suite E, North Branch, MI 48461",Thrift store,North Branch,43.1993879,-83.3121698,5830 N Lapeer Rd Suite E,FALSE,(810) 545-0484,Michigan,FALSE,"2 Good 2 Miss, LLC",,
48423,"3058 N State Rd, Davison, MI 48423",Consignment shop,Davison,43.0507772,-83.5175125,3058 N State Rd,FALSE,(810) 214-1940,Michigan,FALSE,Above the Rest Consignment/Estate Sale Services,4.8,https://above-the-rest-consignmentestate-sale-services.business.site/?utm_source=gmb&utm_medium=referral
48420,"Clio, MI 48420",Clothing store,Clio,43.1734608,-83.7351021,,FALSE,,Michigan,FALSE,Martin's Closet,5,
48505,"1049 W Princeton Ave, Flint, MI 48505",Consignment shop,Flint,43.0854765,-83.6959974,1049 W Princeton Ave,FALSE,(810) 931-4081,Michigan,FALSE,"Sherri's Consignments, Sales and Services",,
48423,"2131 Hardwood Dr, Davison, MI 48423",Boutique,Davison,43.0369794,-83.5730506,2131 Hardwood Dr,FALSE,(567) 525-8340,Michigan,FALSE,North Point Company,5,
48463,"111 W Main St, Otisville, MI 48463",Thrift store,Otisville,43.166118,-83.5248158,111 W Main St,FALSE,(810) 337-8690,Michigan,FALSE,Next to New Online,,
48421,"4649 Water St, Columbiaville, MI 48421",Thrift store,Columbiaville,43.1569035,-83.4103931,4649 Water St,FALSE,(810) 510-0071,Michigan,FALSE,KC DuckStop,4.3,http://facebook.com/smalltownduck
48509,"6020 Davison Rd, Burton, MI 48509",Consignment shop,Burton,43.0333442,-83.5949478,6020 Davison Rd,FALSE,(810) 875-9096,Michigan,FALSE,Gotta Have It Consignments (Burton),4.4,https://www.gottahaveitconsignments.com/
48505,"522 Damon St, Flint, MI 48505",Thrift store,Flint,43.0518906,-83.6966892,522 Damon St,FALSE,,Michigan,FALSE,Wilson Amazon Store,,
48723,"1521 W Caro Rd, Caro, MI 48723",Thrift store,Caro,43.4757148,-83.4131268,1521 W Caro Rd,FALSE,(989) 325-1807,Michigan,FALSE,Habitat For Humanity of Lapeer-Tuscola,4.7,http://www.lapeerhabitat.org/
48734,"435 N Main St, Frankenmuth, MI 48734",Donations center,Frankenmuth,43.3418637,-83.736922,435 N Main St,FALSE,,Michigan,FALSE,Goodwill Donation Center,3.7,
48604,"5025 Bay Rd, Saginaw, MI 48604",Lingerie store,Saginaw,43.48044,-83.976094,5025 Bay Rd,FALSE,(989) 793-6969,Michigan,FALSE,Lover's Lane,3.3,https://www.loverslane.com/
48708,"814 Columbus Ave, Bay City, MI 48708",Used furniture store,Bay City,43.5892827,-83.8827403,814 Columbus Ave,FALSE,(989) 391-9287,Michigan,FALSE,D & B Tri County Estate Liquidators. BUY AND SELL,4.2,http://www.facebook.com/dandbliquidators
48601,"4490 Knight Rd, Saginaw, MI 48601",Second hand store,Saginaw,43.4720439,-83.7974267,4490 Knight Rd,FALSE,,Michigan,FALSE,Debbiemomof4,,https://www.debbiemomof4.com/
48601,"3801 Dixie Hwy, Saginaw, MI 48601",Consignment shop,Saginaw,43.3976151,-83.9099198,3801 Dixie Hwy,FALSE,,Michigan,FALSE,Hidden Treasures Designer Resale Boutique,,
48413,"780 N Van Dyke Rd suite A, Bad Axe, MI 48413",Thrift store,Bad Axe,43.8130929,-82.9989704,780 N Van Dyke Rd suite A,FALSE,(989) 623-0114,Michigan,FALSE,Goodwill,3.7,http://goodwillmidmichigan.org/
48236,"20475 Sunningdale Park, Grosse Pointe Woods, MI 48236",Thrift store,Grosse Pointe Woods,42.439357,-82.906073,20475 Sunningdale Park,FALSE,(313) 884-7840,Michigan,FALSE,The Little Thrift Shop at St. Michael's Church,5,http://www.stmichaelsgpw.org/?page_id=23917
48708,"717 Adams St, Bay City, MI 48708",Pawn shop,Bay City,43.5974917,-83.8870454,717 Adams St,FALSE,(989) 893-6649,Michigan,FALSE,Bay City Discount,4.6,
48444,"118 E 3rd St, Imlay City, MI 48444",Consignment shop,Imlay City,43.0241902,-83.0768636,118 E 3rd St,FALSE,(810) 724-5002,Michigan,FALSE,Kitty's Place Resale,4.3,
48601,"733 S 14th St, Saginaw, MI 48601",Food bank,Saginaw,43.4210738,-83.918734,733 S 14th St,FALSE,(989) 755-7538,Michigan,FALSE,"Emmaus House Of Saginaw, Inc.",4.7,https://www.emmaushousesaginaw.com/
48604,"3037 Bay Plaza Drive, Saginaw, MI 48604",Computer store,Saginaw,43.4741381,-83.976816,3037 Bay Plaza Drive,FALSE,(989) 793-9500,Michigan,FALSE,Computers To Go,4.8,http://computerstogo.cloud/
48706,"3865 Wilder Rd E, Bay City, MI 48706",Pawn shop,Bay City,43.6241226,-83.9007034,3865 Wilder Rd E,FALSE,(989) 545-0912,Michigan,FALSE,Wheeler Dealer SUPER Pawn Shop,4.5,http://www.wdspawnshop.com/
48342,"35 E Huron St, Pontiac, MI 48342",Charity,Pontiac,42.6393357,-83.2910347,35 E Huron St,FALSE,(248) 334-2187,Michigan,FALSE,Grace Centers of Hope,4.3,https://gracecentersofhope.org/
48601,"1731 E Genesee Ave, Saginaw, MI 48601",Pawn shop,Saginaw,43.4183743,-83.9244469,1731 E Genesee Ave,FALSE,(989) 401-2669,Michigan,FALSE,Cash Box,2.6,
48602,"829 Gratiot Ave, Saginaw, MI 48602",Pawn shop,Saginaw,43.4147681,-83.9735953,829 Gratiot Ave,FALSE,(989) 921-2222,Michigan,FALSE,Riverfront Trade,4.9,
48603,"3901 Fashion Square Blvd, Saginaw, MI 48603",Grocery store,Saginaw,43.4638436,-83.970112,3901 Fashion Square Blvd,FALSE,(989) 791-7198,Michigan,FALSE,"Aunt Millie's Bakery Outlet Saginaw, MI",5,https://www.facebook.com/Aunt-Millies-Saginaw-Bakery-Outlet-109860587448697
48706,"3511 S Huron Rd, Bay City, MI 48706",Used appliance store,Bay City,43.638093,-83.9249952,3511 S Huron Rd,FALSE,(989) 684-2371,Michigan,FALSE,Alpha Appliance Center,4.7,
48602,"1241 N Michigan Ave, Saginaw, MI 48602",Computer repair service,Saginaw,43.4259726,-83.9533811,1241 N Michigan Ave,FALSE,(989) 252-1010,Michigan,FALSE,Computer Shop,5,http://thecomputersource.org/
48631,"2894 S Huron Rd, Kawkawlin, MI 48631",Used book store,Kawkawlin,43.6557613,-83.9464562,2894 S Huron Rd,FALSE,(989) 684-7876,Michigan,FALSE,Buy The Book,4.9,http://www.buythebookkawkawlin.com/
48706,"3286 S Huron Rd, Bay City, MI 48706",Grocery store,Bay City,43.6438098,-83.9353977,3286 S Huron Rd,FALSE,(989) 686-5540,Michigan,FALSE,Blue Knight Salvage Foods,4.4,
48723,"1560 W Caro Rd, Caro, MI 48723",Thrift store,Caro,43.4751641,-83.4164963,1560 W Caro Rd,FALSE,(989) 672-1155,Michigan,FALSE,Goodwill,4,http://www.goodwill.org/
48471,"32 S Elk St, Sandusky, MI 48471",Thrift store,Sandusky,43.4205284,-82.8301315,32 S Elk St,FALSE,(810) 348-5118,Michigan,FALSE,Hope Thrift,4.5,https://www.michiganhouseofhope.com/
48453,"3065 Main St, Marlette, MI 48453",Thrift store,Marlette,43.3266014,-83.0796481,3065 Main St,FALSE,(989) 635-0077,Michigan,FALSE,Heaven Sent Community Ministries,3.7,
48708,"2106 Kosciuszko Ave, Bay City, MI 48708",Record store,Bay City,43.5798569,-83.8735233,2106 Kosciuszko Ave,FALSE,(989) 402-1411,Michigan,FALSE,Electric Kitsch,4.8,http://electrickitsch.com/
48413,"721 N Van Dyke Rd, Bad Axe, MI 48413",Thrift store,Bad Axe,43.810224,-83.001641,721 N Van Dyke Rd,FALSE,(989) 269-9998,Michigan,FALSE,Thumb Industries Thrift Store,4.5,https://www.thumbindustries.com/
48730,"129 Newman St, East Tawas, MI 48730",Clothing store,East Tawas,44.280337,-83.4909825,129 Newman St,FALSE,(989) 362-2007,Michigan,FALSE,Sweet Salvation Fashions,4,http://www.sweetsalvationfashions.com/
49707,"Alpena, MI 49707",Home goods store,Alpena,45.035064,-83.4633621,,FALSE,,Michigan,FALSE,Saint Vincent De Paul,5,
48204,"12401 Grand River Ave, Detroit, MI 48204",Thrift store,Detroit,42.3789171,-83.1646727,12401 Grand River Ave,FALSE,(313) 933-3104,Michigan,FALSE,"Mary's Corner Resale Shop, LLC",3.8,
48237,"22130 Coolidge Hwy, Oak Park, MI 48237",Thrift store,Oak Park,42.458572,-83.180235,22130 Coolidge Hwy,FALSE,(734) 728-4610,Michigan,FALSE,Value World,3.9,https://www.valueworld.com/?utm_source=google-places&utm_medium=maps&utm_term=&utm_content=&utm_campaign=google-places
48073,"32925 Woodward Ave, Royal Oak, MI 48073",Consignment shop,Royal Oak,42.5314488,-83.1998367,32925 Woodward Ave,FALSE,(248) 549-7000,Michigan,FALSE,Woodward Discount,3.5,https://www.woodwarddiscount.com/
48072,"2966 Twelve Mile Rd, Berkley, MI 48072",Thrift store,Berkley,42.5032924,-83.1890004,2966 Twelve Mile Rd,FALSE,(248) 671-3015,Michigan,FALSE,Reduex,5,http://reduexmarket.com/
48073,"4410 13 Mile Rd, Royal Oak, MI 48073",Boutique,Royal Oak,42.5185716,-83.2028428,4410 13 Mile Rd,FALSE,,Michigan,FALSE,Thrifty Boutique,,
48209,"5858 Vernor Hwy, Detroit, MI 48209",Thrift store,Detroit,42.3168182,-83.105016,5858 Vernor Hwy,FALSE,(313) 436-1256,Michigan,FALSE,The Salvation Army Family Store & Donation Center,4.3,https://centralusa.salvationarmy.org/emi/
48072,"2966 Twelve Mile Rd, Berkley, MI 48072",Antique store,Berkley,42.5032924,-83.1890004,2966 Twelve Mile Rd,FALSE,(248) 545-6600,Michigan,FALSE,Twice Around Resale Shop is now Reduex (a new shop),3.7,http://reduexmarket.com/
48069,"23700 Woodward Ave, Pleasant Ridge, MI 48069",Clothing store,Pleasant Ridge,42.4690673,-83.1398016,23700 Woodward Ave,FALSE,(248) 414-7440,Michigan,FALSE,Regeneration New-Used Clothing,4.4,http://www.regenerationclothing.org/
48237,"21050 Coolidge Hwy, Oak Park, MI 48237",Furniture accessories,Oak Park,42.4483232,-83.1804586,21050 Coolidge Hwy,FALSE,(248) 965-2400,Michigan,FALSE,Resale Warehouse,3.7,http://www.facebook.com/resalewarehousemi
48101,"3100 Fairlane Dr, Allen Park, MI 48101",Donations center,Allen Park,42.2835126,-83.2058626,3100 Fairlane Dr,FALSE,(844) 799-2050,Michigan,TRUE,Donation Drop Spot,3.9,https://stores.savers.com/mi/allenpark/donation-drop-spot-4090.html
48135,"5846 Middlebelt Rd, Garden City, MI 48135",Antique store,Garden City,42.3275606,-83.3294109,5846 Middlebelt Rd,FALSE,(734) 525-9900,Michigan,FALSE,Craftique Craft & antique,4.5,https://www.facebook.com/craftiquecraftanitquemall/
48075,"16130 Northland Dr, Southfield, MI 48075",Social services organization,Southfield,42.4470932,-83.2094485,16130 Northland Dr,FALSE,(248) 443-5500,Michigan,FALSE,The Salvation Army - Eastern Michigan Division,4.2,https://centralusa.salvationarmy.org/emi
48307,"204 S Main St, Rochester, MI 48307",Consignment shop,Rochester,42.678482,-83.1332015,204 S Main St,FALSE,(248) 656-0414,Michigan,FALSE,Resale Connection,4.7,http://semich.assistanceleague.org/
48017,"932 W 14 Mile Rd, Clawson, MI 48017",Furniture store,Clawson,42.5335409,-83.1589549,932 W 14 Mile Rd,FALSE,(248) 629-4008,Michigan,FALSE,ModMart Detroit Vintage,4.6,
48219,"17357 Lahser Rd, Detroit, MI 48219",Discount store,Detroit,42.4173999,-83.2578782,17357 Lahser Rd,FALSE,,Michigan,TRUE,Treasure 3.M 1 Stop Resale Shop,,
48220,"224 W Nine Mile Rd, Ferndale, MI 48220",Clothing store,Ferndale,42.4607479,-83.1368203,224 W Nine Mile Rd,FALSE,(313) 221-6434,Michigan,FALSE,Margaux & Max,5,https://www.facebook.com/margauxandmax/
48307,"435 S Main St, Rochester, MI 48307",Thrift store,Rochester,42.6817897,-83.1342237,435 S Main St,FALSE,(248) 656-9946,Michigan,FALSE,WHOO Upscale Resale For a Cause,4.5,http://www.whoorochester.org/
48067,"510 S Washington Ave, Royal Oak, MI 48067",Vintage clothing store,Royal Oak,42.4859719,-83.1469468,510 S Washington Ave,FALSE,(248) 548-6154,Michigan,FALSE,Lost and Found Vintage,4.7,http://www.lostandfoundvintage.com/
48135,"1972 S Venoy Rd, Garden City, MI 48135",Clothing store,Garden City,42.2947222,-83.3640873,1972 S Venoy Rd,FALSE,(313) 878-2021,Michigan,FALSE,House Of Mope,1.5,
48184,"35622 W Michigan Ave, Wayne, MI 48184",Used book store,Wayne,42.283015,-83.390332,35622 W Michigan Ave,FALSE,(734) 331-0275,Michigan,FALSE,Books on the Ave,4.8,https://www.facebook.com/Books-on-the-Ave-491283171295668/
48104,"2350 S Huron Pkwy #B, Ann Arbor, MI 48104",Used computer store,Ann Arbor,42.2536149,-83.6984683,2350 S Huron Pkwy #B,FALSE,(734) 477-5791,Michigan,FALSE,Benquin Business Systems,,
48198,"29 E Cross St, Ypsilanti, MI 48198",Antique store,Ypsilanti,42.2461392,-83.6100061,29 E Cross St,FALSE,(734) 481-0555,Michigan,FALSE,Jim MacDonald's Antiques,4.3,https://jim-macdonalds-antiques.business.site/
48126,"2345 Lifhj, Dearborn, MI 48126",Craft store,Dearborn,42.3383005,-83.1756197,2345 Lifhj,FALSE,,Michigan,FALSE,Needy Slime,5,https://needy-slime.ueniweb.com/?utm_campaign=gmb
48180,"8914 S Telegraph Rd, Taylor, MI 48180",Clothing store,Taylor,42.2691251,-83.2704776,8914 S Telegraph Rd,FALSE,(877) 549-8721,Michigan,FALSE,All USA Clothing,4.4,http://www.allusaclothing.com/
48228,"19202 W Warren Ave, Detroit, MI 48228",Consignment shop,Detroit,42.3433949,-83.2282142,19202 W Warren Ave,FALSE,,Michigan,TRUE,A To Z Resale Shop,,
48036,"37555 Gratiot Ave, Clinton Twp, MI 48036",Home goods store,Clinton Twp,42.5737964,-82.8911938,37555 Gratiot Ave,FALSE,,Michigan,FALSE,"COMMUNITY THRIFT STORE, South Gratiot Avenue, Charter Township of Clinton, MI",4.3,
48192,"3331 Fort St, Wyandotte, MI 48192",Mobile phone repair shop,Wyandotte,42.1989187,-83.1797296,3331 Fort St,FALSE,(734) 855-6338,Michigan,FALSE,"Device Drop - iPhone , Computer, iPod , iPad , Tablet , Laptop , Video Game Buy Sell Repair",4.5,http://www.devicedrop.com/
48197,"210 W Michigan Ave, Ypsilanti, MI 48197",Antique store,Ypsilanti,42.241253,-83.6150291,210 W Michigan Ave,FALSE,(734) 482-4595,Michigan,FALSE,"Bowerbird Mongo: Art, Pottery and Objects of Interest",5,http://facebook.com/bowerbirdmongo/
48117,"2621 Ready Rd, Carleton, MI 48117",Home goods store,Carleton,42.0508422,-83.3306942,2621 Ready Rd,FALSE,(734) 755-3692,Michigan,FALSE,Ash Creek Lighting & Decor,,https://ashcreeklightinganddecor.com/
48108,"4567 Washtenaw Ave, Ann Arbor, MI 48108",Craft store,Ann Arbor,42.2523184,-83.6697934,4567 Washtenaw Ave,FALSE,(734) 800-4137,Michigan,FALSE,SCRAP Creative Reuse,4.5,http://www.scrapa2.org/
48134,"13431 Telegraph Rd, Flat Rock, MI 48134",Antique store,Flat Rock,42.073079,-83.310119,13431 Telegraph Rd,FALSE,(734) 782-4018,Michigan,FALSE,Motor City Antique Gallery,4.6,http://www.motorcityantiquesandsalvage.com/
